service_id,date,exception_type
70179-0000010-0,20200411,1
70179-0000010-0,20200208,1
70179-0000010-0,20200307,1
70179-0000010-0,20200606,1
70179-0000010-0,20200509,1
70179-0000010-0,20200201,1
70179-0000010-0,20200530,1
70179-0000010-0,20200215,1
70179-0000010-0,20200418,1
70179-0000010-0,20200222,1
70179-0000010-0,20200229,1
70179-0000010-0,20200404,1
69550-0000001-0,20191225,1
7024221-1111100-21,20200408,1
7024221-1111100-21,20200409,1
7024221-1111100-21,20200529,1
7024221-1111100-21,20200528,1
7024221-1111100-21,20200527,1
7024221-1111100-21,20200526,1
7024221-1111100-21,20200406,1
7024221-1111100-21,20200407,1
7024221-1111100-21,20200401,1
7024221-1111100-21,20200402,1
7024221-1111100-21,20200520,1
7024221-1111100-21,20200414,1
7024221-1111100-21,20200203,1
7024221-1111100-21,20200206,1
7024221-1111100-21,20200207,1
7024221-1111100-21,20200204,1
7024221-1111100-21,20200205,1
7024221-1111100-21,20200129,1
7024221-1111100-21,20200128,1
7024221-1111100-21,20200127,1
7024221-1111100-21,20200415,1
7024221-1111100-21,20200512,1
7024221-1111100-21,20200513,1
7024221-1111100-21,20200511,1
7024221-1111100-21,20200514,1
7024221-1111100-21,20200515,1
7024221-1111100-21,20200417,1
7024221-1111100-21,20200416,1
7024221-1111100-21,20200518,1
7024221-1111100-21,20200519,1
7024221-1111100-21,20200413,1
7024221-1111100-21,20200410,1
7024221-1111100-21,20200310,1
7024221-1111100-21,20200311,1
7024221-1111100-21,20200312,1
7024221-1111100-21,20200313,1
7024221-1111100-21,20200219,1
7024221-1111100-21,20200218,1
7024221-1111100-21,20200504,1
7024221-1111100-21,20200214,1
7024221-1111100-21,20200604,1
7024221-1111100-21,20200605,1
7024221-1111100-21,20200602,1
7024221-1111100-21,20200603,1
7024221-1111100-21,20200213,1
7024221-1111100-21,20200212,1
7024221-1111100-21,20200506,1
7024221-1111100-21,20200505,1
7024221-1111100-21,20200211,1
7024221-1111100-21,20200210,1
7024221-1111100-21,20200422,1
7024221-1111100-21,20200423,1
7024221-1111100-21,20200420,1
7024221-1111100-21,20200421,1
7024221-1111100-21,20200501,1
7024221-1111100-21,20200427,1
7024221-1111100-21,20200424,1
7024221-1111100-21,20200428,1
7024221-1111100-21,20200601,1
7024221-1111100-21,20200508,1
7024221-1111100-21,20200303,1
7024221-1111100-21,20200302,1
7024221-1111100-21,20200429,1
7024221-1111100-21,20200306,1
7024221-1111100-21,20200305,1
7024221-1111100-21,20200304,1
7024221-1111100-21,20200309,1
7024221-1111100-21,20200522,1
7024221-1111100-21,20200224,1
7024221-1111100-21,20200225,1
7024221-1111100-21,20200226,1
7024221-1111100-21,20200227,1
7024221-1111100-21,20200220,1
7024221-1111100-21,20200221,1
7024221-1111100-21,20200507,1
7024221-1111100-21,20200403,1
7024221-1111100-21,20200228,1
7024221-1111100-21,20200430,1
7024221-1111100-21,20200330,1
7024221-1111100-21,20200331,1
7024221-1111100-21,20200130,1
7024221-1111100-21,20200131,1
7024221-1111100-21,20200521,1
6968715-1111100-15,20190923,1
6968715-1111100-15,20191028,1
6968715-1111100-15,20190920,1
6968715-1111100-15,20190927,1
6968715-1111100-15,20190926,1
6968715-1111100-15,20190925,1
6968715-1111100-15,20190924,1
6968715-1111100-15,20191021,1
6968715-1111100-15,20191023,1
6968715-1111100-15,20191022,1
6968715-1111100-15,20191025,1
6968715-1111100-15,20191024,1
6968715-1111100-15,20191108,1
6968715-1111100-15,20191101,1
6968715-1111100-15,20191106,1
6968715-1111100-15,20191107,1
6968715-1111100-15,20191104,1
6968715-1111100-15,20191105,1
6968715-1111100-15,20191205,1
6968715-1111100-15,20191204,1
6968715-1111100-15,20190916,1
6968715-1111100-15,20190917,1
6968715-1111100-15,20190912,1
6968715-1111100-15,20190913,1
6968715-1111100-15,20190910,1
6968715-1111100-15,20190911,1
6968715-1111100-15,20191014,1
6968715-1111100-15,20190918,1
6968715-1111100-15,20190919,1
6968715-1111100-15,20191010,1
6968715-1111100-15,20191011,1
6968715-1111100-15,20191119,1
6968715-1111100-15,20191015,1
6968715-1111100-15,20191016,1
6968715-1111100-15,20191017,1
6968715-1111100-15,20191018,1
6968715-1111100-15,20191114,1
6968715-1111100-15,20191113,1
6968715-1111100-15,20191112,1
6968715-1111100-15,20191115,1
6968715-1111100-15,20191118,1
6968715-1111100-15,20191216,1
6968715-1111100-15,20191212,1
6968715-1111100-15,20191213,1
6968715-1111100-15,20191210,1
6968715-1111100-15,20191211,1
6968715-1111100-15,20190909,1
6968715-1111100-15,20190903,1
6968715-1111100-15,20190905,1
6968715-1111100-15,20190904,1
6968715-1111100-15,20190906,1
6968715-1111100-15,20191003,1
6968715-1111100-15,20191002,1
6968715-1111100-15,20191001,1
6968715-1111100-15,20191007,1
6968715-1111100-15,20191004,1
6968715-1111100-15,20191009,1
6968715-1111100-15,20191008,1
6968715-1111100-15,20191203,1
6968715-1111100-15,20191202,1
6968715-1111100-15,20191120,1
6968715-1111100-15,20191121,1
6968715-1111100-15,20191122,1
6968715-1111100-15,20191206,1
6968715-1111100-15,20191209,1
6968715-1111100-15,20190930,1
6968715-1111100-15,20191029,1
6968715-1111100-15,20191030,1
6968715-1111100-15,20191031,1
70251-0000001-0,20200525,1
69615-0000001-0,20190908,1
69615-0000001-0,20191201,1
69615-0000001-0,20190901,1
69615-0000001-0,20200112,1
69615-0000001-0,20190922,1
69615-0000001-0,20190915,1
69615-0000001-0,20191222,1
69615-0000001-0,20191020,1
69615-0000001-0,20190929,1
69615-0000001-0,20191027,1
69615-0000001-0,20200101,1
69615-0000001-0,20191013,1
69615-0000001-0,20191006,1
69615-0000001-0,20191103,1
69615-0000001-0,20191117,1
69615-0000001-0,20191110,1
69615-0000001-0,20191124,1
69615-0000001-0,20191229,1
69615-0000001-0,20200105,1
69615-0000001-0,20200119,1
69615-0000001-0,20191208,1
69615-0000001-0,20191215,1
69615-0000001-0,20191128,1
69615-0000001-0,20191225,1
70257-0000001-0,20200525,1
7018531-1111100-31,20200408,1
7018531-1111100-31,20200409,1
7018531-1111100-31,20200529,1
7018531-1111100-31,20200528,1
7018531-1111100-31,20200527,1
7018531-1111100-31,20200526,1
7018531-1111100-31,20200407,1
7018531-1111100-31,20200522,1
7018531-1111100-31,20200521,1
7018531-1111100-31,20200520,1
7018531-1111100-31,20200414,1
7018531-1111100-31,20200203,1
7018531-1111100-31,20200206,1
7018531-1111100-31,20200207,1
7018531-1111100-31,20200204,1
7018531-1111100-31,20200205,1
7018531-1111100-31,20200129,1
7018531-1111100-31,20200128,1
7018531-1111100-31,20200127,1
7018531-1111100-31,20200415,1
7018531-1111100-31,20200512,1
7018531-1111100-31,20200513,1
7018531-1111100-31,20200511,1
7018531-1111100-31,20200514,1
7018531-1111100-31,20200515,1
7018531-1111100-31,20200417,1
7018531-1111100-31,20200416,1
7018531-1111100-31,20200518,1
7018531-1111100-31,20200519,1
7018531-1111100-31,20200413,1
7018531-1111100-31,20200410,1
7018531-1111100-31,20200310,1
7018531-1111100-31,20200311,1
7018531-1111100-31,20200312,1
7018531-1111100-31,20200313,1
7018531-1111100-31,20200219,1
7018531-1111100-31,20200218,1
7018531-1111100-31,20200316,1
7018531-1111100-31,20200504,1
7018531-1111100-31,20200318,1
7018531-1111100-31,20200319,1
7018531-1111100-31,20200604,1
7018531-1111100-31,20200317,1
7018531-1111100-31,20200602,1
7018531-1111100-31,20200603,1
7018531-1111100-31,20200213,1
7018531-1111100-31,20200212,1
7018531-1111100-31,20200506,1
7018531-1111100-31,20200505,1
7018531-1111100-31,20200605,1
7018531-1111100-31,20200211,1
7018531-1111100-31,20200210,1
7018531-1111100-31,20200422,1
7018531-1111100-31,20200423,1
7018531-1111100-31,20200420,1
7018531-1111100-31,20200421,1
7018531-1111100-31,20200427,1
7018531-1111100-31,20200424,1
7018531-1111100-31,20200320,1
7018531-1111100-31,20200428,1
7018531-1111100-31,20200601,1
7018531-1111100-31,20200508,1
7018531-1111100-31,20200302,1
7018531-1111100-31,20200429,1
7018531-1111100-31,20200309,1
7018531-1111100-31,20200224,1
7018531-1111100-31,20200225,1
7018531-1111100-31,20200226,1
7018531-1111100-31,20200227,1
7018531-1111100-31,20200220,1
7018531-1111100-31,20200221,1
7018531-1111100-31,20200507,1
7018531-1111100-31,20200228,1
7018531-1111100-31,20200430,1
7018531-1111100-31,20200130,1
7018531-1111100-31,20200131,1
69617-1111100-0,20191107,1
69617-1111100-0,20190923,1
69617-1111100-0,20191028,1
69617-1111100-0,20190920,1
69617-1111100-0,20190927,1
69617-1111100-0,20190926,1
69617-1111100-0,20190925,1
69617-1111100-0,20190924,1
69617-1111100-0,20191021,1
69617-1111100-0,20191023,1
69617-1111100-0,20191022,1
69617-1111100-0,20191025,1
69617-1111100-0,20191024,1
69617-1111100-0,20191108,1
69617-1111100-0,20191101,1
69617-1111100-0,20191106,1
69617-1111100-0,20191126,1
69617-1111100-0,20191104,1
69617-1111100-0,20191105,1
69617-1111100-0,20191209,1
69617-1111100-0,20191127,1
69617-1111100-0,20200123,1
69617-1111100-0,20200122,1
69617-1111100-0,20200121,1
69617-1111100-0,20200120,1
69617-1111100-0,20191227,1
69617-1111100-0,20191226,1
69617-1111100-0,20200124,1
69617-1111100-0,20191122,1
69617-1111100-0,20191223,1
69617-1111100-0,20191206,1
69617-1111100-0,20190916,1
69617-1111100-0,20190917,1
69617-1111100-0,20190912,1
69617-1111100-0,20190913,1
69617-1111100-0,20190910,1
69617-1111100-0,20190911,1
69617-1111100-0,20191119,1
69617-1111100-0,20190918,1
69617-1111100-0,20190919,1
69617-1111100-0,20191010,1
69617-1111100-0,20191011,1
69617-1111100-0,20191220,1
69617-1111100-0,20191014,1
69617-1111100-0,20191015,1
69617-1111100-0,20191016,1
69617-1111100-0,20191017,1
69617-1111100-0,20191018,1
69617-1111100-0,20191114,1
69617-1111100-0,20191111,1
69617-1111100-0,20191113,1
69617-1111100-0,20191112,1
69617-1111100-0,20191115,1
69617-1111100-0,20191218,1
69617-1111100-0,20191118,1
69617-1111100-0,20200116,1
69617-1111100-0,20200117,1
69617-1111100-0,20200114,1
69617-1111100-0,20200115,1
69617-1111100-0,20191212,1
69617-1111100-0,20200113,1
69617-1111100-0,20200110,1
69617-1111100-0,20191211,1
69617-1111100-0,20190909,1
69617-1111100-0,20190903,1
69617-1111100-0,20190905,1
69617-1111100-0,20190904,1
69617-1111100-0,20190906,1
69617-1111100-0,20191202,1
69617-1111100-0,20191003,1
69617-1111100-0,20191002,1
69617-1111100-0,20191001,1
69617-1111100-0,20191007,1
69617-1111100-0,20191004,1
69617-1111100-0,20191009,1
69617-1111100-0,20191008,1
69617-1111100-0,20191125,1
69617-1111100-0,20200103,1
69617-1111100-0,20200102,1
69617-1111100-0,20191120,1
69617-1111100-0,20191121,1
69617-1111100-0,20200107,1
69617-1111100-0,20200106,1
69617-1111100-0,20200109,1
69617-1111100-0,20200108,1
69617-1111100-0,20191205,1
69617-1111100-0,20191129,1
69617-1111100-0,20191219,1
69617-1111100-0,20190930,1
69617-1111100-0,20191216,1
69617-1111100-0,20191029,1
69617-1111100-0,20191217,1
69617-1111100-0,20191204,1
69617-1111100-0,20191030,1
69617-1111100-0,20191031,1
69617-1111100-0,20191203,1
69617-1111100-0,20191213,1
69617-1111100-0,20191210,1
69617-1111100-0,20191230,1
69617-1111100-0,20191231,1
69644-1111100-0,20191224,1
69643-1111100-0,20191224,1
7018411-1111100-11,20200423,1
7018411-1111100-11,20200507,1
7018411-1111100-11,20200409,1
7018411-1111100-11,20200514,1
7018411-1111100-11,20200528,1
7018411-1111100-11,20200416,1
7018411-1111100-11,20200521,1
7018411-1111100-11,20200326,1
7018411-1111100-11,20200312,1
7018411-1111100-11,20200305,1
7018411-1111100-11,20200319,1
7018411-1111100-11,20200604,1
7018411-1111100-11,20200206,1
7018411-1111100-11,20200213,1
7018411-1111100-11,20200227,1
7018411-1111100-11,20200220,1
7018411-1111100-11,20200402,1
7018411-1111100-11,20200130,1
7018411-1111100-11,20200430,1
69619-1111100-0,20190923,1
69619-1111100-0,20191028,1
69619-1111100-0,20190920,1
69619-1111100-0,20190927,1
69619-1111100-0,20190926,1
69619-1111100-0,20190925,1
69619-1111100-0,20190924,1
69619-1111100-0,20191021,1
69619-1111100-0,20191023,1
69619-1111100-0,20191022,1
69619-1111100-0,20191025,1
69619-1111100-0,20191024,1
69619-1111100-0,20191108,1
69619-1111100-0,20191101,1
69619-1111100-0,20191106,1
69619-1111100-0,20191107,1
69619-1111100-0,20191104,1
69619-1111100-0,20191105,1
69619-1111100-0,20191127,1
69619-1111100-0,20191205,1
69619-1111100-0,20191220,1
69619-1111100-0,20191204,1
69619-1111100-0,20190916,1
69619-1111100-0,20190917,1
69619-1111100-0,20191014,1
69619-1111100-0,20190918,1
69619-1111100-0,20190919,1
69619-1111100-0,20191010,1
69619-1111100-0,20191011,1
69619-1111100-0,20191119,1
69619-1111100-0,20191015,1
69619-1111100-0,20191016,1
69619-1111100-0,20191017,1
69619-1111100-0,20191018,1
69619-1111100-0,20191114,1
69619-1111100-0,20191111,1
69619-1111100-0,20191113,1
69619-1111100-0,20191112,1
69619-1111100-0,20191115,1
69619-1111100-0,20191218,1
69619-1111100-0,20191219,1
69619-1111100-0,20191216,1
69619-1111100-0,20191217,1
69619-1111100-0,20191212,1
69619-1111100-0,20191213,1
69619-1111100-0,20191210,1
69619-1111100-0,20191211,1
69619-1111100-0,20191003,1
69619-1111100-0,20191002,1
69619-1111100-0,20191001,1
69619-1111100-0,20191007,1
69619-1111100-0,20191004,1
69619-1111100-0,20191009,1
69619-1111100-0,20191008,1
69619-1111100-0,20191125,1
69619-1111100-0,20191126,1
69619-1111100-0,20191202,1
69619-1111100-0,20191120,1
69619-1111100-0,20191121,1
69619-1111100-0,20191122,1
69619-1111100-0,20191206,1
69619-1111100-0,20191209,1
69619-1111100-0,20191129,1
69619-1111100-0,20191118,1
69619-1111100-0,20190930,1
69619-1111100-0,20191029,1
69619-1111100-0,20191030,1
69619-1111100-0,20191031,1
69619-1111100-0,20191203,1
7018551-1111100-51,20200601,1
7018551-1111100-51,20200408,1
7018551-1111100-51,20200409,1
7018551-1111100-51,20200529,1
7018551-1111100-51,20200528,1
7018551-1111100-51,20200527,1
7018551-1111100-51,20200526,1
7018551-1111100-51,20200406,1
7018551-1111100-51,20200407,1
7018551-1111100-51,20200522,1
7018551-1111100-51,20200521,1
7018551-1111100-51,20200520,1
7018551-1111100-51,20200414,1
7018551-1111100-51,20200203,1
7018551-1111100-51,20200206,1
7018551-1111100-51,20200204,1
7018551-1111100-51,20200205,1
7018551-1111100-51,20200129,1
7018551-1111100-51,20200128,1
7018551-1111100-51,20200127,1
7018551-1111100-51,20200415,1
7018551-1111100-51,20200512,1
7018551-1111100-51,20200513,1
7018551-1111100-51,20200511,1
7018551-1111100-51,20200514,1
7018551-1111100-51,20200416,1
7018551-1111100-51,20200518,1
7018551-1111100-51,20200519,1
7018551-1111100-51,20200413,1
7018551-1111100-51,20200310,1
7018551-1111100-51,20200311,1
7018551-1111100-51,20200312,1
7018551-1111100-51,20200219,1
7018551-1111100-51,20200218,1
7018551-1111100-51,20200316,1
7018551-1111100-51,20200504,1
7018551-1111100-51,20200318,1
7018551-1111100-51,20200319,1
7018551-1111100-51,20200604,1
7018551-1111100-51,20200317,1
7018551-1111100-51,20200602,1
7018551-1111100-51,20200603,1
7018551-1111100-51,20200213,1
7018551-1111100-51,20200212,1
7018551-1111100-51,20200506,1
7018551-1111100-51,20200505,1
7018551-1111100-51,20200605,1
7018551-1111100-51,20200211,1
7018551-1111100-51,20200210,1
7018551-1111100-51,20200422,1
7018551-1111100-51,20200423,1
7018551-1111100-51,20200420,1
7018551-1111100-51,20200421,1
7018551-1111100-51,20200427,1
7018551-1111100-51,20200424,1
7018551-1111100-51,20200320,1
7018551-1111100-51,20200428,1
7018551-1111100-51,20200429,1
7018551-1111100-51,20200508,1
7018551-1111100-51,20200303,1
7018551-1111100-51,20200302,1
7018551-1111100-51,20200306,1
7018551-1111100-51,20200305,1
7018551-1111100-51,20200304,1
7018551-1111100-51,20200309,1
7018551-1111100-51,20200224,1
7018551-1111100-51,20200225,1
7018551-1111100-51,20200226,1
7018551-1111100-51,20200227,1
7018551-1111100-51,20200220,1
7018551-1111100-51,20200507,1
7018551-1111100-51,20200228,1
7018551-1111100-51,20200430,1
7018551-1111100-51,20200130,1
7018551-1111100-51,20200131,1
70185-1111100-0,20200408,1
70185-1111100-0,20200409,1
70185-1111100-0,20200529,1
70185-1111100-0,20200528,1
70185-1111100-0,20200527,1
70185-1111100-0,20200526,1
70185-1111100-0,20200323,1
70185-1111100-0,20200407,1
70185-1111100-0,20200325,1
70185-1111100-0,20200324,1
70185-1111100-0,20200327,1
70185-1111100-0,20200520,1
70185-1111100-0,20200414,1
70185-1111100-0,20200203,1
70185-1111100-0,20200206,1
70185-1111100-0,20200207,1
70185-1111100-0,20200204,1
70185-1111100-0,20200205,1
70185-1111100-0,20200129,1
70185-1111100-0,20200128,1
70185-1111100-0,20200127,1
70185-1111100-0,20200221,1
70185-1111100-0,20200415,1
70185-1111100-0,20200512,1
70185-1111100-0,20200513,1
70185-1111100-0,20200401,1
70185-1111100-0,20200511,1
70185-1111100-0,20200514,1
70185-1111100-0,20200515,1
70185-1111100-0,20200417,1
70185-1111100-0,20200416,1
70185-1111100-0,20200518,1
70185-1111100-0,20200519,1
70185-1111100-0,20200413,1
70185-1111100-0,20200410,1
70185-1111100-0,20200310,1
70185-1111100-0,20200311,1
70185-1111100-0,20200312,1
70185-1111100-0,20200313,1
70185-1111100-0,20200219,1
70185-1111100-0,20200218,1
70185-1111100-0,20200316,1
70185-1111100-0,20200317,1
70185-1111100-0,20200318,1
70185-1111100-0,20200214,1
70185-1111100-0,20200604,1
70185-1111100-0,20200605,1
70185-1111100-0,20200211,1
70185-1111100-0,20200210,1
70185-1111100-0,20200213,1
70185-1111100-0,20200212,1
70185-1111100-0,20200421,1
70185-1111100-0,20200319,1
70185-1111100-0,20200403,1
70185-1111100-0,20200602,1
70185-1111100-0,20200603,1
70185-1111100-0,20200505,1
70185-1111100-0,20200504,1
70185-1111100-0,20200507,1
70185-1111100-0,20200506,1
70185-1111100-0,20200501,1
70185-1111100-0,20200427,1
70185-1111100-0,20200424,1
70185-1111100-0,20200320,1
70185-1111100-0,20200428,1
70185-1111100-0,20200601,1
70185-1111100-0,20200508,1
70185-1111100-0,20200303,1
70185-1111100-0,20200302,1
70185-1111100-0,20200429,1
70185-1111100-0,20200306,1
70185-1111100-0,20200305,1
70185-1111100-0,20200304,1
70185-1111100-0,20200309,1
70185-1111100-0,20200522,1
70185-1111100-0,20200224,1
70185-1111100-0,20200225,1
70185-1111100-0,20200422,1
70185-1111100-0,20200227,1
70185-1111100-0,20200220,1
70185-1111100-0,20200521,1
70185-1111100-0,20200406,1
70185-1111100-0,20200326,1
70185-1111100-0,20200228,1
70185-1111100-0,20200226,1
70185-1111100-0,20200423,1
70185-1111100-0,20200430,1
70185-1111100-0,20200330,1
70185-1111100-0,20200331,1
70185-1111100-0,20200402,1
70185-1111100-0,20200420,1
70185-1111100-0,20200130,1
70185-1111100-0,20200131,1
7018525-1111100-25,20200604,1
7018525-1111100-25,20200605,1
7018525-1111100-25,20200602,1
7018525-1111100-25,20200603,1
7018525-1111100-25,20200601,1
7018525-1111100-25,20200529,1
7018525-1111100-25,20200528,1
7018525-1111100-25,20200527,1
7018525-1111100-25,20200526,1
7018525-1111100-25,20200522,1
7018825-0000010-25,20200606,1
7018825-0000010-25,20200523,1
7018825-0000010-25,20200530,1
6970825-0000001-25,20190902,1
69708-0000001-0,20190902,1
7025725-0000001-25,20200525,1
7018529-1111100-29,20200408,1
7018529-1111100-29,20200409,1
7018529-1111100-29,20200529,1
7018529-1111100-29,20200528,1
7018529-1111100-29,20200527,1
7018529-1111100-29,20200526,1
7018529-1111100-29,20200406,1
7018529-1111100-29,20200407,1
7018529-1111100-29,20200415,1
7018529-1111100-29,20200521,1
7018529-1111100-29,20200520,1
7018529-1111100-29,20200414,1
7018529-1111100-29,20200203,1
7018529-1111100-29,20200206,1
7018529-1111100-29,20200207,1
7018529-1111100-29,20200204,1
7018529-1111100-29,20200205,1
7018529-1111100-29,20200129,1
7018529-1111100-29,20200128,1
7018529-1111100-29,20200127,1
7018529-1111100-29,20200512,1
7018529-1111100-29,20200513,1
7018529-1111100-29,20200511,1
7018529-1111100-29,20200514,1
7018529-1111100-29,20200515,1
7018529-1111100-29,20200417,1
7018529-1111100-29,20200416,1
7018529-1111100-29,20200518,1
7018529-1111100-29,20200519,1
7018529-1111100-29,20200413,1
7018529-1111100-29,20200410,1
7018529-1111100-29,20200310,1
7018529-1111100-29,20200311,1
7018529-1111100-29,20200312,1
7018529-1111100-29,20200313,1
7018529-1111100-29,20200219,1
7018529-1111100-29,20200218,1
7018529-1111100-29,20200316,1
7018529-1111100-29,20200504,1
7018529-1111100-29,20200318,1
7018529-1111100-29,20200319,1
7018529-1111100-29,20200317,1
7018529-1111100-29,20200211,1
7018529-1111100-29,20200507,1
7018529-1111100-29,20200213,1
7018529-1111100-29,20200212,1
7018529-1111100-29,20200506,1
7018529-1111100-29,20200505,1
7018529-1111100-29,20200210,1
7018529-1111100-29,20200422,1
7018529-1111100-29,20200423,1
7018529-1111100-29,20200420,1
7018529-1111100-29,20200421,1
7018529-1111100-29,20200501,1
7018529-1111100-29,20200427,1
7018529-1111100-29,20200424,1
7018529-1111100-29,20200428,1
7018529-1111100-29,20200601,1
7018529-1111100-29,20200508,1
7018529-1111100-29,20200303,1
7018529-1111100-29,20200302,1
7018529-1111100-29,20200429,1
7018529-1111100-29,20200306,1
7018529-1111100-29,20200305,1
7018529-1111100-29,20200304,1
7018529-1111100-29,20200309,1
7018529-1111100-29,20200224,1
7018529-1111100-29,20200225,1
7018529-1111100-29,20200226,1
7018529-1111100-29,20200227,1
7018529-1111100-29,20200220,1
7018529-1111100-29,20200221,1
7018529-1111100-29,20200228,1
7018529-1111100-29,20200430,1
7018529-1111100-29,20200130,1
7018529-1111100-29,20200131,1
70205-1111100-0,20200408,1
70205-1111100-0,20200409,1
70205-1111100-0,20200529,1
70205-1111100-0,20200528,1
70205-1111100-0,20200527,1
70205-1111100-0,20200526,1
70205-1111100-0,20200323,1
70205-1111100-0,20200407,1
70205-1111100-0,20200325,1
70205-1111100-0,20200324,1
70205-1111100-0,20200327,1
70205-1111100-0,20200520,1
70205-1111100-0,20200414,1
70205-1111100-0,20200203,1
70205-1111100-0,20200206,1
70205-1111100-0,20200207,1
70205-1111100-0,20200204,1
70205-1111100-0,20200205,1
70205-1111100-0,20200129,1
70205-1111100-0,20200128,1
70205-1111100-0,20200127,1
70205-1111100-0,20200221,1
70205-1111100-0,20200415,1
70205-1111100-0,20200512,1
70205-1111100-0,20200513,1
70205-1111100-0,20200401,1
70205-1111100-0,20200511,1
70205-1111100-0,20200514,1
70205-1111100-0,20200515,1
70205-1111100-0,20200417,1
70205-1111100-0,20200416,1
70205-1111100-0,20200518,1
70205-1111100-0,20200519,1
70205-1111100-0,20200413,1
70205-1111100-0,20200410,1
70205-1111100-0,20200310,1
70205-1111100-0,20200311,1
70205-1111100-0,20200312,1
70205-1111100-0,20200313,1
70205-1111100-0,20200219,1
70205-1111100-0,20200218,1
70205-1111100-0,20200316,1
70205-1111100-0,20200317,1
70205-1111100-0,20200318,1
70205-1111100-0,20200214,1
70205-1111100-0,20200604,1
70205-1111100-0,20200605,1
70205-1111100-0,20200211,1
70205-1111100-0,20200210,1
70205-1111100-0,20200213,1
70205-1111100-0,20200212,1
70205-1111100-0,20200421,1
70205-1111100-0,20200319,1
70205-1111100-0,20200403,1
70205-1111100-0,20200602,1
70205-1111100-0,20200603,1
70205-1111100-0,20200505,1
70205-1111100-0,20200504,1
70205-1111100-0,20200507,1
70205-1111100-0,20200506,1
70205-1111100-0,20200501,1
70205-1111100-0,20200427,1
70205-1111100-0,20200424,1
70205-1111100-0,20200320,1
70205-1111100-0,20200428,1
70205-1111100-0,20200601,1
70205-1111100-0,20200508,1
70205-1111100-0,20200303,1
70205-1111100-0,20200302,1
70205-1111100-0,20200429,1
70205-1111100-0,20200306,1
70205-1111100-0,20200305,1
70205-1111100-0,20200304,1
70205-1111100-0,20200309,1
70205-1111100-0,20200522,1
70205-1111100-0,20200224,1
70205-1111100-0,20200225,1
70205-1111100-0,20200422,1
70205-1111100-0,20200227,1
70205-1111100-0,20200220,1
70205-1111100-0,20200521,1
70205-1111100-0,20200406,1
70205-1111100-0,20200326,1
70205-1111100-0,20200228,1
70205-1111100-0,20200226,1
70205-1111100-0,20200423,1
70205-1111100-0,20200430,1
70205-1111100-0,20200330,1
70205-1111100-0,20200331,1
70205-1111100-0,20200402,1
70205-1111100-0,20200420,1
70205-1111100-0,20200130,1
70205-1111100-0,20200131,1
962112,20190909,1
962112,20190910,1
962112,20190902,1
962112,20190905,1
962112,20190904,1
962112,20190906,1
962112,20190923,1
962112,20190917,1
962112,20190920,1
962112,20190912,1
962112,20190913,1
962112,20190925,1
962112,20190911,1
962112,20190918,1
962112,20190919,1
962112,20190930,1
962112,20190924,1
962112,20190916,1
962112,20190927,1
962112,20190926,1
